id;amount_answer_tokens;confidence_per_choice
('professional_law', 173);2;[0.3542543111959658, 0.013735930287595902, 0.5840666181060113, 0.04794310754349716]
('professional_law', 174);2;[0.3041258820326551, 0.3905053624025069, 0.001242893264717558, 0.3041258820326551]
('professional_law', 175);2;[3.7266389560521204e-06, 3.224174437983862e-08, 9.23741442396384e-09, 0.9999961853172863]
('professional_law', 176);2;[3.725665287309434e-06, 2.381738133897658e-07, 0.00026118930123256916, 0.9997348296520499]
('professional_law', 177);2;[0.0001433305501539238, 7.1360078997169565e-06, 0.9045144388171699, 0.0953351161945277]
('professional_law', 178);2;[0.999921447248621, 1.0129301443177705e-05, 1.0129301443177705e-05, 5.829010519097913e-05]
('professional_law', 179);2;[1.6052280551856116e-09, 3.398267819495071e-09, 1.522997974471263e-08, 1.0]
('professional_law', 180);2;[2.9002397177762796e-06, 0.9992827556628776, 4.781686912827089e-06, 0.0007096649221774296]
('professional_law', 181);2;[0.49988700141178377, 1.0720285969260564e-05, 0.00021532269966271378, 0.49988700141178377]
('professional_law', 182);2;[4.78509457496562e-06, 1.6373693229868488e-07, 2.8453185278936072e-08, 0.9999949932351057]
('professional_law', 183);2;[9.132922164979094e-07, 0.9692723190176965, 0.02926948693119983, 0.0014572422943695418]
('professional_law', 184);2;[1.111534860957276e-05, 0.3143701631059677, 0.020097012154568328, 0.6655216801860451]
('professional_law', 185);2;[0.7817418860830717, 0.1358463784021189, 0.08239499351180922, 1.6764766950424695e-05]
('professional_law', 186);2;[0.8802190323339608, 0.11912469737646256, 0.0006251090412799017, 3.112234657557235e-05]
('professional_law', 187);2;[1.7603379181908526e-06, 0.9999953508594287, 2.902306569341241e-06, 1.5229921647061352e-08]
('professional_law', 188);2;[0.9980504448072691, 6.132235346404263e-06, 1.6669143909964965e-05, 0.0019266901537963513]
('professional_law', 189);2;[9.422266114201782e-07, 1.3007037157436464e-05, 0.9999798540367254, 6.144089303432549e-06]
('professional_law', 190);2;[1.252059596339173e-07, 0.9818608843882403, 0.0001555869562434491, 0.017983407019161915]
('professional_law', 191);2;[0.004069485885769122, 2.2507701112066813e-06, 0.9957705372041501, 0.0001577911667437449]
('professional_law', 192);2;[0.9940770902603369, 6.437596226226163e-07, 0.0007059681482253523, 0.0052164382512953165]
('professional_law', 193);2;[0.9999952316511552, 1.3709525491573226e-06, 2.902306569341241e-06, 5.043452576565602e-07]
('professional_law', 194);2;[0.9999705561718785, 6.825408097049357e-08, 2.144477431597237e-05, 7.889091591407615e-06]
('professional_law', 195);2;[4.744041180226592e-06, 0.991415564219728, 0.008577423579740619, 2.2409263783650502e-06]
('professional_law', 196);2;[9.736200313009565e-10, 4.363462252943702e-09, 6.47594599989589e-07, 0.9999994039539004]
('professional_law', 197);2;[0.9999284795451163, 5.829049432071154e-05, 1.3006367332911505e-05, 2.1022834799721253e-07]
('professional_law', 198);2;[1.6918979226151304e-10, 4.5990553786523166e-10, 1.3176514270095466e-10, 1.0]
('professional_law', 199);2;[0.4130027831468999, 0.0007972827409124477, 0.05589384863469503, 0.5303060707233951]
('professional_law', 200);2;[9.385496977183334e-05, 0.9765200498472908, 0.00042062879222333493, 0.02296554843065582]
('professional_law', 201);2;[2.3823651234966232e-07, 0.9999983310727032, 1.370956471489639e-06, 5.315775115378354e-08]
('professional_law', 202);2;[0.22223681082440086, 0.0019227253793730095, 0.00015782683486225142, 0.775682687549727]
('professional_law', 203);2;[2.3823537635215546e-07, 0.9999935627400018, 6.144171336422507e-06, 6.348763788021952e-09]
('professional_law', 204);2;[6.36317890510675e-05, 0.8501034207451498, 0.002107195453366269, 0.1477258237635976]
('professional_law', 205);2;[0.00033530590269899123, 0.00012335214810639091, 8.93559963847996e-06, 0.9995324414595751]
('professional_law', 206);2;[0.9999997615814777, 1.3440409951135022e-08, 1.4449802461092448e-07, 8.764248219443636e-08]
('professional_law', 207);2;[1.7603362394025924e-06, 2.2603164733094454e-06, 1.370951241715711e-06, 0.9999946356109105]
('professional_law', 208);2;[3.850741922767617e-09, 1.522997974471263e-08, 1.4449802461092448e-07, 0.9999998807907247]
('professional_law', 209);2;[0.9967660920847764, 0.003172487955817145, 3.27812587651578e-06, 5.8106171484780385e-05]
('professional_law', 210);2;[6.406596477145307e-08, 0.26891713671344536, 0.7309925443041195, 9.021168163211709e-05]
('professional_law', 211);2;[0.9966966914354177, 0.0031722671005243834, 3.524068743403208e-05, 9.579412027433442e-05]
('professional_law', 212);2;[0.0031718541726333373, 6.453719952453114e-07, 0.00026036164539581516, 0.996567153360155]
('professional_law', 213);2;[0.864428433872368, 0.0158325611632721, 0.0027512865882621594, 0.11698765473313451]
('professional_law', 214);2;[2.0607330121362346e-09, 1.855014510366724e-07, 0.00020342704214340812, 0.9997964319781567]
('professional_law', 215);2;[0.0019088982453759904, 0.9888337545941177, 0.0007022444197620661, 0.008555088402689086]
('professional_law', 216);2;[0.0040620606217759364, 0.0019187815729333217, 0.993953531943604, 6.565712618462705e-05]
('professional_law', 217);2;[4.222714353634037e-06, 2.7535556496869246e-05, 0.999967456924635, 8.315017572828739e-07]
('professional_law', 218);2;[2.289734845645553e-11, 1.493094676197164e-10, 1.0, 9.237449661970594e-09]
('professional_law', 219);2;[6.82560337633487e-08, 5.602796437537268e-09, 8.592166619174109e-10, 0.9999998807907247]
('professional_law', 220);2;[0.0017698353435439396, 0.006177332327205649, 0.9167974806444673, 0.07525531376944114]
('professional_law', 221);2;[1.6506332980183436e-05, 0.0007018671381707205, 0.9883026341868807, 0.010979049274013218]
('professional_law', 222);2;[2.902173715330842e-06, 2.2602151621089082e-06, 4.539763509288708e-05, 0.9999494578154603]
('professional_law', 223);2;[0.0005364096219422088, 0.029286973018022897, 0.0003253487267344129, 0.9698512359915494]
('professional_law', 224);2;[4.674646811145143e-07, 1.848858679063506e-06, 0.5621751622370236, 0.437822456573488]
('professional_law', 225);2;[2.875013095879498e-07, 0.060082408554180886, 0.9398469822224357, 7.034925097156926e-05]
('professional_law', 226);2;[0.9999995231630692, 3.059023205018258e-07, 8.764248219443636e-08, 1.4166087866431961e-09]
('professional_law', 227);2;[0.7745065937043201, 0.0004283675681523813, 0.003165231992040444, 0.22189984106987243]
('professional_law', 228);2;[0.999998927117538, 5.043471815847051e-07, 5.043471815847051e-07, 1.4449788680693535e-07]
('professional_law', 229);2;[0.10337688473989416, 0.7638575551463063, 0.13273854750402322, 2.7008095765485517e-05]
('professional_law', 230);2;[2.0611496911037635e-09, 2.5109943663977427e-08, 1.0677029917933763e-06, 0.999998927117538]
('professional_law', 231);2;[0.00037544333210338905, 0.6788173877462977, 0.00015650799106660423, 0.32065062939037936]
('professional_law', 232);2;[4.785085448130728e-06, 1.5534897972561758e-06, 0.9999933243243502, 3.4663042725072227e-07]
('professional_law', 233);2;[0.9998728198669931, 3.7261805182703215e-06, 0.00012339415194219605, 7.733433570277497e-08]
('professional_law', 234);2;[2.9989608248573072e-09, 2.8453348089834e-08, 0.9999997615814777, 2.382369667501818e-07]
('professional_law', 235);2;[9.897157358103863e-06, 0.977005464825608, 7.707913900672205e-06, 0.02297696750563877]
('professional_law', 236);2;[6.911066072328208e-05, 0.0008419406083500821, 0.07578907828909055, 0.92329989911556]
('professional_law', 237);2;[0.9999997615814777, 1.522997974471263e-08, 1.1253517471925912e-07, 6.82560337633487e-08]
('professional_law', 238);2;[7.731825948816096e-08, 1.0673446311422572e-06, 0.00033534971441097653, 0.9996634662716496]
('professional_law', 239);2;[1.2727279043846174e-07, 3.719456145403251e-06, 0.2226992974489814, 0.7772968781522464]
('professional_law', 240);2;[2.699516715621711e-07, 6.144071725077197e-06, 0.9999768739326302, 1.6701318523026363e-05]
('professional_law', 241);2;[2.3823673954981372e-07, 0.9999985694905718, 1.1253496007565217e-07, 1.0677029917933763e-06]
('professional_law', 242);2;[0.0009099503732391171, 0.0011683994071635233, 0.9978817367164337, 3.998041008545222e-05]
('professional_law', 243);2;[0.0040605868767449255, 0.7738108657920022, 0.22170053151913605, 0.0004279827080749978]
('professional_law', 244);2;[0.00045196654808769203, 0.18233629745791208, 0.8171746157967358, 3.709967347782649e-05]
('professional_law', 245);2;[3.2673440705138036e-05, 0.0758537586314785, 0.9240880528145361, 2.544610120679862e-05]
('professional_law', 246);2;[0.00406227562796612, 0.9940059436561163, 0.0019188831346661965, 1.2929332858819813e-05]
('professional_law', 247);2;[0.013943194641090272, 0.00010645765555958137, 0.008456975044162138, 0.9774934115644852]
('professional_law', 248);2;[8.131692793642795e-09, 0.9975060587853464, 2.13919319359911e-05, 0.0024725699684623095]
('professional_law', 249);2;[0.9999998807907247, 1.9555681087850496e-08, 8.764248219443636e-08, 8.592166619174109e-10]
('professional_law', 250);2;[2.2159193914233397e-08, 1.7257597572636077e-08, 0.9999870063564401, 1.3007123989067183e-05]
('professional_law', 251);2;[0.0011694110471661935, 7.475794711683098e-05, 0.9987457053194481, 1.0117387947244033e-05]
('professional_law', 252);2;[0.003160910799232734, 0.9931288703219205, 0.003160910799232734, 0.0005492839344777705]
('professional_law', 253);2;[3.2240391490788186e-08, 7.337879281045709e-07, 0.9999538681349789, 4.539785156619626e-05]
('professional_law', 254);2;[1.3887943864964021e-11, 2.9400777392844726e-11, 1.0, 1.783247290814639e-11]
('professional_law', 255);2;[2.142106389000048e-05, 0.0009108463798697912, 0.9988645110102662, 0.0002032373955220831]
('professional_law', 256);2;[0.9998974905186837, 5.828871546314051e-05, 2.7533639587025562e-05, 1.6699996583008493e-05]
('professional_law', 257);2;[0.9834940198884418, 0.014028791517640435, 3.9403988170957207e-05, 0.002437838423864533]
('professional_law', 258);2;[0.9998545858196574, 5.714179357581808e-07, 2.1442299847756402e-05, 0.00012339191608361626]
('professional_law', 259);2;[2.637257781368336e-08, 1.439893960232255e-06, 0.5621756983692928, 0.4378228741137191]
('professional_law', 260);2;[0.3071552249394983, 0.0001323048534854677, 0.18629906121673623, 0.5064133829490223]
('professional_law', 261);2;[0.9999394453479565, 1.7602405511181905e-06, 5.829116140629651e-05, 5.043173615231862e-07]
('professional_law', 262);2;[1.635881873257264e-07, 1.552081507295226e-06, 0.0009110496668385758, 0.999087213963833]
('professional_law', 263);2;[4.058652126475693e-10, 1.186112015134383e-08, 1.0, 5.602796437537268e-09]
('professional_law', 264);2;[2.259937118531968e-06, 9.609497153208343e-05, 7.483883907841092e-05, 0.999826818902885]
('professional_law', 265);2;[0.4725528082130909, 0.28661776651454357, 0.13538864632280398, 0.1054407963446989]
('professional_law', 266);2;[4.6894642696410864e-08, 0.00033534075972706484, 0.9996371394251146, 2.7526445800733294e-05]
('professional_law', 267);2;[4.139937718785167e-08, 1.9555681087850496e-08, 3.927863545481039e-07, 0.9999995231630692]
('professional_law', 268);2;[0.22714216843237992, 0.0003414944383991531, 0.29165631746874376, 0.4808599743447872]
('professional_law', 269);2;[0.005183164033114974, 0.0004254600125256844, 0.00665531435738137, 0.9877360289811965]
('professional_law', 270);2;[1.0, 6.34880011604368e-09, 5.3157852544244216e-08, 3.2241867372567335e-08]
('professional_law', 271);2;[0.9906038798205647, 0.000703501589455734, 0.00012225024542337898, 0.008570403864889773]
('professional_law', 272);2;[0.037044841656333274, 0.006437428219118353, 0.9553990371405957, 0.0011186572873153723]
('professional_law', 273);2;[0.060065020809011646, 0.00019117384035226574, 0.9395750726348877, 0.00016871032196607647]
('professional_law', 274);2;[2.1443056473019476e-05, 1.3005871188835756e-05, 0.9998906970290482, 7.484362114706007e-05]
('professional_law', 275);2;[0.006692717226750484, 0.9932872714495815, 1.4640252509008207e-05, 5.385847911622745e-06]
('professional_law', 276);2;[0.000343832443538974, 0.3770579686306839, 0.6216634931683903, 0.0009346334833066638]
('professional_law', 277);2;[3.7221778045796696e-06, 0.0011694740597701964, 2.7503380608233706e-05, 0.9987993369054047]
('professional_law', 278);2;[0.00015829155668453947, 0.9989290989600803, 0.0007094138777947156, 0.00020325038203001706]
('professional_law', 279);2;[5.975367826993052e-05, 0.9045843737603719, 0.0953424808897697, 1.3332847801827348e-05]
('professional_law', 280);2;[0.07512351778058572, 0.0017667357989731964, 0.007917960520433164, 0.9151918221249167]
('professional_law', 281);2;[7.192253400303543e-09, 0.0002611902975925828, 0.999738284908726, 5.042158903301477e-07]
('professional_law', 282);2;[4.450725162329541e-07, 0.9999716289935482, 2.7535661536881667e-05, 3.9277511700111403e-07]
('professional_law', 283);2;[1.888726366484138e-05, 0.2226793078339253, 7.470057688047774e-05, 0.7772271538706187]
('professional_law', 284);2;[5.043462196197153e-07, 1.7603412757721762e-06, 0.9999966621509202, 1.0677009553134769e-06]
('professional_law', 285);2;[9.373197220783213e-07, 0.005220086042202038, 0.9947721328046549, 6.925908009070802e-06]
('professional_law', 286);2;[0.9940648391392743, 1.293009736452726e-05, 0.005216373579514827, 0.0007059593958516222]
('professional_law', 287);2;[2.9989493847514694e-09, 0.9999970197767496, 8.764214786553686e-08, 2.902312105056987e-06]
('professional_law', 288);2;[7.484576247086885e-05, 3.288493297675883e-06, 2.9020851493691682e-06, 0.9999189442570325]
('professional_law', 289);2;[0.9706326239219563, 0.022827089115453083, 0.00654007208920685, 1.8009036382813952e-07]
('professional_law', 290);2;[1.955556918966588e-08, 2.699565630800286e-07, 0.9999949932351057, 4.78509457496562e-06]
('professional_law', 291);2;[0.0024725911907916556, 0.9975143619888573, 1.2974961580387738e-05, 1.2720204743716298e-07]
('professional_law', 292);2;[0.7483338220954838, 7.5806887238600645e-06, 0.03725735049371935, 0.21440122329342176]
('professional_law', 293);2;[0.9996106948654331, 2.7525737025720214e-05, 0.00015839967994723956, 0.00020338921504745914]
('professional_law', 294);2;[1.0, 7.991959892953932e-11, 2.061153622438558e-09, 1.2501528663867426e-09]
('professional_law', 295);2;[0.07128667832414927, 0.003549155573626872, 0.2488149556495421, 0.6763491725909936]
('professional_law', 296);2;[1.5229079256022493e-08, 5.829116140629651e-05, 0.9999399221272516, 1.7602405511181905e-06]
('professional_law', 297);2;[1.2501528663867426e-09, 5.905303998944039e-10, 1.6052280551856116e-09, 1.0]
('professional_law', 298);2;[0.6790788342352059, 0.32077411840725734, 0.00013817104224239567, 8.832979211258e-06]
('professional_law', 299);2;[0.9999996423722521, 1.186112015134383e-08, 3.927863545481039e-07, 5.602796437537268e-09]
('professional_law', 300);2;[5.905213891843434e-10, 2.9022733552684914e-06, 0.9999841454156853, 1.3007086775440182e-05]
('professional_law', 301);2;[1.8553895931777327e-07, 0.9999994039539004, 3.9278597995802437e-07, 8.592166619174109e-10]
('professional_law', 302);2;[0.0015400781644680983, 0.6213119498420226, 0.3768447468250246, 0.0003032595159161848]
('professional_law', 303);2;[8.764097772443205e-08, 1.0129929366190528e-05, 6.144112741317919e-06, 0.9999836685934766]
('professional_law', 304);2;[9.669849098078962e-07, 4.910754574634284e-06, 0.6224556753905028, 0.3775384626879973]
('professional_law', 305);2;[0.9999953508594287, 6.47592129616951e-07, 3.7266354020539563e-06, 3.059008618493715e-07]
('professional_law', 306);2;[2.061059272473023e-09, 2.8452045628735322e-08, 0.9999545833252356, 4.539785156619626e-05]
('professional_law', 307);2;[6.144153757832456e-06, 6.475890416644057e-07, 2.9022927300980684e-06, 0.9999903441405488]
('professional_law', 308);2;[0.9997667618366811, 0.0002034208341374839, 2.2598013422396713e-06, 2.75300162042244e-05]
('professional_law', 309);2;[8.315279260963632e-07, 2.3823673954981372e-07, 6.825590357542018e-08, 0.9999988079084972]
('professional_law', 310);2;[0.9999930859092101, 8.764181353791273e-08, 6.144171336422507e-06, 6.47590894434166e-07]
('professional_law', 311);2;[2.061153622438558e-09, 9.736200313009565e-10, 9.736200313009565e-10, 1.0]
